imdb_id	title	runtime_mins	primary_genre	directors	writers	casts
8896918	Indestructible: Reckoning	105	Horror	nm0817400	nm0817400,nm1709382	nm8497519,nm8955288,nm0817400,nm10429503,nm10176418,nm2641005,nm2361584,nm8781938,nm3441716
8897986	Family of Thakurganj	127	Action	nm10074951,nm4083927	nm0795651	nm0792116,nm2977124,nm5446189,nm8465041
8898812	Rate Your Date	110	Comedy	nm1830580	nm1830580,nm0264265	nm0071330,nm2977411,nm2518296,nm2736690
8901512	Those Who Can't	100	Drama	nm8820667	nm9978215	nm2837497,nm8350768,nm10075743,nm9342423,nm10075749,nm10075750,nm10075751,nm5423335
8902862	Lisaa	111	Horror	nm10076558	nm10076558	nm3592766,nm10720348,nm0221218,nm6489058
8902980	Widow's Point	90	Thriller	nm0483053	nm9843464,nm1342065,nm0483053	nm0001729,nm6399460,nm3261766,nm5405785
8902990	The Sky Is Pink	143	Drama	nm1773569	nm1773569,nm4962323,nm3721662	nm1231899,nm1027719,nm7621668,nm8565406
8903294	À cause des filles..?	96	Comedy	nm0859323	nm0480727,nm0859323	nm0305296,nm1045151,nm2381599,nm0658041
8903840	Alice et le maire	103	Comedy	nm3033662	nm3033662	nm0524528,nm1326732,nm3937233,nm1597409
8906022	Modalità aereo	100	Comedy	nm0110292	nm0110292,nm0660892,nm0749303	nm1133014,nm0749303,nm0686376,nm0008090
8906652	A Room Full of Nothing	85	Comedy	nm4305159,nm2584146	nm2584146	nm4316844,nm2584146,nm4244721,nm3928266
8906722	The Killing of Kenneth Chamberlain	83	Biography	nm4145507	nm4145507	nm0265670,nm0741242,nm4075744,nm2107416
8907970	Kavacha	160	Thriller	nm10079200	nm5703259	nm7848649,nm4442569,nm0154122,nm0465929
8908002	Luka Chuppi	126	Comedy	nm2590164	nm8121050	nm4449711,nm5305841,nm6269780,nm2690647
8908022	Kaka Ji	123	Drama	nm4030793	nm10834647,nm10509069	nm0240880,nm4349094,nm10308139,nm7605611,nm10509032
8908024	Surkhi Bindi	128	Drama	nm8423987	nm6292772	nm10148275,nm6293193,nm5258932,nm5712436
8908222	Chol Jai	114	History	nm10079380	nm10079381	nm3700107,nm3144839,nm10079381
8908368	De Liefhebbers	96	Drama	nm1438245	nm0088858	nm5333701,nm2724839,nm1687396,nm8741634
8910770	Venezia	75	Drama	nm5058881	nm5058881	nm0107792,nm3917169,nm6559051
8910780	In Their Eyes	92	Horror	nm10080236	\N	nm9766476,nm10029574,nm1326006,nm1767924,nm6953903,nm4998775,nm8949965,nm6906474,nm8941112
8910924	The Nomads	97	Sport	nm9630405	nm1301113	nm10088593,nm1794570,nm2592686,nm0004883
8912128	Ella es Cristina	82	Drama	nm1752036	nm1752036	nm1905302,nm6184614,nm9928618,nm0134573
8912188	Romance Analyst	110	Comedy	nm8472925	nm8472925	nm1678610,nm0434854,nm8472924,nm10561583
8912192	The Magic Hours	94	Drama	nm10080756	nm10080756,nm10080746	nm0001228,nm10080756,nm10080746
8912932	Room 37: The Mysterious Death of Johnny Thunders	100	Drama	nm5260581,nm3225166	nm5260581,nm3225166	nm6609016,nm6035918,nm1024193,nm0489445
8914492	Game Over	102	Drama	nm7594197	nm10081849,nm10372897,nm8981901,nm7594197,nm6066435	nm3966456,nm6678966,nm6427403,nm6213877
8916728	Cittadini del Mondo	92	Comedy	nm0223924	nm0223924,nm0678499	nm0170168,nm0223924,nm0266890,nm10171594
8916810	Special Ed	103	Drama	nm5575964	nm5575964	nm7438234,nm10160327,nm6866029,nm1554386
8917170	Rose Plays Julie	100	Drama	nm2613934,nm2614266	nm2614266,nm2613934	nm7024798,nm0103699,nm0318821,nm4956887
8918392	American Hunt	80	Horror	nm6033367	nm6033367	nm6371226,nm3870372,nm4844496,nm8014065
8919108	Jeem Boom Bhaa	118	Comedy	nm10084271	nm9688585,nm10084271,nm7815570	nm8939791,nm1522315,nm7936195,nm9843027
8919380	Munda Faridkotia	131	Comedy	nm1401789	nm10686044,nm10686043,nm5895749	nm4024430,nm10686042,nm9386887,nm3792384
8919390	Rustum	128	Action	nm5043252	\N	nm10854198,nm3462447,nm7744845,nm5947724,nm10854210,nm10854188,nm10854199
8919396	Muklawa	112	Drama	nm3792294	nm9863091	nm7447035,nm6040987,nm3423781,nm9154859
8922118	Low Low	92	Drama	nm2373566	nm2373566	nm6132455,nm2336481,nm1295887,nm2335968
8922784	Dysphoria	90	Thriller	nm3573140	nm3573140,nm7795700	nm5066232,nm7038357,nm2230727,nm2558152,nm9608846,nm1132887
8922832	Zui Hou De Ri Chu	103	Adventure	nm3620486	nm7589812,nm10085700,nm3620486,nm10085704	nm4726563,nm10085705,nm7420170,nm10085706
8923476	Mysti	82	Adventure	nm0258053	nm9618521	nm7512870,nm10171000,nm4326032,nm4819592
8924988	Cale szczescie	109	Comedy	nm1428845	nm4748700,nm5337662	nm1449921,nm0010611,nm7977476,nm1573175
8926976	Be Still and Know	85	Drama	nm4841345	nm4841345	nm8249497,nm6177948,nm7430943,nm10181475,nm4099147,nm10181474
8927378	Lockdown	120	Drama	nm3953944	nm10087864,nm3953944	nm4180684,nm10087862,nm2139889,nm7263667
8928140	Grandma Boyz	90	Crime	nm7181064	nm7181064	nm7604136,nm3181006,nm10088396,nm7737214
8931870	Unleashing the Demons	86	Comedy	nm6147244	nm6147244,nm7609408,nm8096445	nm8096445,nm6158013,nm7609408,nm6146447
8932254	My Best Friend's Famous	92	Comedy	nm2423267	nm2423267,nm2315193	nm2422718,nm3624910,nm0182934,nm3604902
8932338	La Peor de Mis Bodas 2	105	Comedy	nm4649050	nm10090627,nm1545566,nm5878394,nm2383584	nm2319359,nm0815529,nm0953188,nm7330969
8932756	Things I Do for Money	89	Action	nm1284464	nm10090982,nm1284464	nm10090984,nm10090983,nm10091099,nm0605731
8933730	Zoros Solo	90	Comedy	nm2344269	nm2344269,nm3974746	nm6455938,nm0768058,nm10091628,nm5576288
8934918	O.P.160/18 Kakshi: Amminippilla	135	Comedy	nm10091986	nm10091995	nm3981484,nm3843863,nm10683291,nm7243877
8937496	A Gunman's Curse	56	Action	nm2013256	nm2005146,nm2013256	nm7601286,nm11013855,nm3053477,nm6511944
8938852	Zeny v behu	93	Comedy	nm4116233	nm4116233	nm1042154,nm0010701,nm0092608,nm6189772,nm0389384,nm1620720,nm5703809
8938866	And the Oskar Goes To..	124	Drama	nm1776242	nm1776242	nm6213877,nm5732707,nm6788819,nm8897321
8938900	Fortuner	131	Drama	nm10093671,nm10093672	nm10093671,nm10093677,nm10093678	nm3261450,nm4223263,nm10093673,nm9334746
8941422	Hababam Sinifi Yeniden	106	Comedy	nm5662493	nm10094533,nm7812210	nm0259472,nm6751100,nm1954267,nm4873935
8941440	Virus	152	Drama	nm3351235	nm7473972,nm9920220,nm9920219	nm2527173,nm5732707,nm3981484,nm6229968
8941450	The Blood Thins	72	Horror	nm6563768	nm6563768	nm6267863,nm5721188,nm7911105,nm1172638
8942204	The Opposite of Cleveland	89	Comedy	nm10095058	nm10095058	nm3238548,nm9463041,nm2897233,nm1819171,nm1742168,nm5175557,nm10095060
8942864	Koko: A Red Dog Story	78	Biography	nm4535467,nm1622138	nm1622138,nm4535467,nm0941837	nm0005042,nm0932028,nm1423126,nm1091550
8943224	Lingua Franca	89	Drama	nm4583383	nm4583383	nm1181180,nm0169565,nm3360917,nm1164862
8943572	Lonappante Mammodheesa	136	Drama	nm3706826	\N	nm0419688,nm0471422,nm8837260,nm2798958
8943662	Raahgir	85	Drama	nm0315872	nm0315872,nm0346619,nm8779799,nm1433589	nm1300009,nm0794818,nm4173131,nm3493635
8943832	Bozkir Kuslara Bak Kuslara	115	Drama	nm1100515	nm1100515	nm6712012,nm1759595,nm1100516,nm4936789,nm1021099,nm9493619,nm0102403,nm1753365
8944070	Creature from Cannibal Creek	80	Horror	nm4276395	nm4276395	nm6208345,nm6767367,nm7810929,nm8506772
8944398	Aadai	143	Drama	nm9350573	nm9350573	nm3898762,nm6427403,nm1560660,nm3605032
8946050	Wu ming kuang	90	Action	nm8007533	nm8007533	nm4538700,nm8037314,nm10096468,nm6966865,nm9675246,nm4028439
8946378	Knives Out	131	Comedy	nm0426059	nm0426059	nm0185819,nm0262635,nm1869101,nm0000130
8946798	Badur Hogar	101	Comedy	nm0608363	nm10097055,nm0608363	nm1360152,nm4875620,nm0346003,nm11330652
8948208	Foxtrot Six	114	Action	nm3814248	nm3814248	nm2680798,nm2681362,nm6579199,nm3126674
8948290	La route du soleil	59	Comedy	nm10098032,nm10098026	nm10098032,nm10098026	nm10098034,nm10098008,nm8301071,nm10098035
8948790	Jersey	157	Drama	nm9450602	nm9450602	nm3761004,nm7744845,nm4945396,nm10202855
8949056	Yes, God, Yes	78	Drama	nm3505289	nm3505289	nm5632890,nm0085959,nm2647981,nm0150740
8951238	Take Care of Emily	105	Drama	nm9373995	nm9072763,nm9373995	nm9072763,nm10085620,nm8626120,nm10099045
8951602	LoveHotel ni okeru jôji to plan no hate	105	Comedy	nm2272649	nm2272649	nm1564899,nm10192599,nm10192598,nm1034087
8951692	Military Wives	112	Comedy	nm0146341	nm1598473,nm2074041	nm0000218,nm1279721,nm0002076,nm1266378
8954890	Midway to Love	87	Romance	nm0206434	nm0206434,nm3330959	nm3598337,nm3332905,nm4343545,nm10330236
8954990	Mushkil	130	Horror	nm2710488	nm1104579,nm9028410	nm9055190,nm3152983,nm5056109,nm2622986
8955616	Giraffe	82	Drama	nm1993675	nm1993675	nm2966840,nm3617350,nm0250958,nm1047726
8956156	Andy	90	Comedy	nm1316194	nm1316194,nm0252979,nm1135424,nm1600822	nm0252979,nm0998117,nm1056846,nm0747690
8956398	Mr. & Ms. Rowdy	146	Comedy	nm2572228	nm7402503,nm2572228	nm2572228,nm7936195,nm1431772,nm6786627
8956872	Valhalla	105	Adventure	nm2689344	nm2689344,nm3625838,nm0535237	nm3435612,nm5574716,nm0776727,nm1315040
8957636	Nel Nome Del Padre	90	Action	nm10102110	nm10102057	nm10102113,nm10096684
8959144	New York in New York	89	Drama	nm3793763,nm4982407	\N	nm0019279,nm10464182,nm3807222,nm10404017
8959820	Petta	171	Action	nm5366274	nm5366274	nm0707425,nm4043111,nm1596350,nm4241449
8960572	Selvhenter	91	Comedy	nm2099237	nm3872759,nm2099237	nm2099237,nm3872759,nm1874420,nm4663441
8962472	Kodathi Samaksham Balan Vakeel	155	Comedy	nm2053461	nm2053461	nm0226770,nm1952830,nm1388202,nm1429243
8963708	And Then We Danced	113	Drama	nm2172605	nm2172605	nm10280692,nm10280693,nm10280694,nm4306006
8964196	My Dearest Enemy	100	Drama	nm0873570	nm0873570	nm8114987,nm2227887,nm2118921,nm7803782,nm7280464,nm0348628,nm10635968
8964214	Olympic Dreams	85	Comedy	nm3794230	nm1802209,nm5054883,nm3794230	nm1802209,nm5054883,nm4665281,nm10434595
8967682	Love Is Life	90	Comedy	nm9015951	nm9240632	nm5486308,nm6825025,nm8852517,nm7614618,nm7670449
8970118	Uroboro	110	Horror	nm4764981	nm4764981	nm4998582,nm5094756,nm0116070
8970448	Adopt a Highway	78	Drama	nm1334869	nm1334869	nm0000160,nm0382216,nm2884388,nm0005006
8971476	Chui shao ren	134	Action	nm1249411	nm1249411	nm5042060,nm2325018,nm5035471,nm0060741
8972256	Greed	104	Comedy	nm0935863	nm0935863,nm2366133	nm0176869,nm0279545,nm0376602,nm0593267
8972280	I'll See What I Can Do	112	Action	\N	nm5639518	nm2782908,nm8887660
8972442	Io sono Mia	100	Biography	nm0232625	nm0708196,nm0077846,nm10484886	nm1396004,nm5676138,nm1779469,nm3621817
8972476	Pompei	95	Drama	nm1235483,nm1593894	nm1593894,nm1235483	nm3289187,nm4469165,nm1196219,nm4689397
8973954	Fear and Desire	120	Horror	nm8494441	nm10109302	nm10109306,nm3028316,nm10109302,nm8874989,nm10109307,nm4436500,nm5453331,nm6253608
8974368	De Belofte van Pisa	105	Drama	nm0355960	nm0016392,nm6139555	nm0008193,nm4676708,nm3871890,nm1617541
8974562	A Family	93	Comedy	nm4564908	nm4564908,nm3797535	nm10764778,nm10764779,nm10764777,nm10764775
8974570	In The Land Of Lost Angels	90	Crime	nm5606710	nm5606710	nm8419055,nm4681697,nm0181120,nm5606900
8974576	Kings of Mulberry Street	90	Comedy	nm3878888	nm3878888	nm10325115,nm10325116,nm10325117,nm4760612
8974586	Nevrland	88	Drama	nm3270014	nm3270014	nm10310203,nm8720005,nm0352780,nm0406137
8975008	Litus	85	Comedy	nm1738082	nm2890857,nm1738082	nm3177382,nm2379685,nm1073929,nm1273697
8975028	American Hangman	99	Thriller	nm0174551	nm0174551	nm0000661,nm0440229,nm0219530,nm0105951
8975212	The Place Just Right	86	Drama	nm10109844	\N	nm10109844,nm10168751,nm10168752,nm9643733
8975500	Shedding	75	Drama	nm3737381	nm3737381	nm1175356,nm4746326,nm2007631
8976710	Sextuplets	97	Comedy	nm1639277	nm2695353,nm0023315,nm0005541	nm0005541,nm2620667,nm0085438,nm0877270
8976832	¿A quién te llevarías a una isla desierta?	93	Drama	nm4352422	nm7180333,nm4352422	nm2968673,nm7931969,nm2196708,nm8061858
8976842	Zavera	96	Drama	nm1380169	nm1380169,nm2772345	nm1890655,nm1145290,nm0667904,nm0547614
8976940	Dhappa	115	Drama	nm4147929	nm4147929	nm10111431,nm10111430,nm10111426,nm10111429
8979234	No Exit	70	Family	nm2016247	nm2016247	nm6947900,nm10581085,nm10581086,nm10581087
8980716	Farm Days	80	Adventure	nm1967172	nm1967172,nm3081194	nm4219090,nm3122364,nm5171500,nm11034383
8982244	Victims	111	Drama	nm7108143	nm7108143	nm8795041,nm5913142,nm3241175,nm10140430,nm9571320,nm7741480,nm10417159
8982672	Resilience and the Lost Gems	90	Adventure	nm0278087	nm0278087,nm7339695,nm2004715	nm7568465,nm0278087,nm0788213,nm0424453
8983168	Commando 3	133	Action	nm2024446	nm10387483,nm10387484	nm4651098,nm3153204,nm3761132,nm7682496
8983180	Made in China	128	Comedy	nm5014824	nm5378778,nm10753968,nm5014824,nm4622810	nm3822770,nm1224082,nm4655028,nm0712546
8983182	Ye Re Ye Re Paisa 2	134	Drama	nm4852977	nm7859138	nm10976812,nm4668497,nm3820026,nm3401812
8983202	Kabir Singh	173	Drama	nm9227039	nm3789785,nm9227039,nm5969139	nm1372788,nm6442009,nm6489927,nm10791067
8983210	Singham	141	Action	nm3221483	nm3057599	nm6040987,nm3979015,nm4304671,nm3837828
8983218	Shadaa	128	Comedy	nm8423987	nm8423987	nm4362492,nm1263093,nm6040987,nm4304671
8983234	Her Story (In Three Parts)	55	Crime	nm3844586	nm3844586	nm1060246,nm4808176,nm2109108,nm0153109
8983238	Gangs of Madras	138	Action	nm5366411	\N	nm0694883,nm1422363,nm8513998,nm10114450,nm10634803,nm10609290,nm5408984
8983250	Do Dooni Panj	132	Drama	nm9257439	nm10375516	nm5635254,nm3792384,nm5798582,nm2350662,nm2378766,nm5839529
8983300	Uda Aida	136	Drama	nm3803184,nm10941222	nm4024791,nm6369175	nm8906441,nm1263093,nm8412949,nm9491178
8983474	Sahis 46	70	Thriller	nm10114633,nm10114624	nm10114633,nm10114624	nm6157336,nm10114634,nm10114635,nm10114636
8984634	Mera Naam Shaji	134	Comedy	nm1459601	nm8684894,nm3896612,nm10534032	nm0579756,nm3981484,nm1522315,nm0820208
8985294	The Outrider	136	Mystery	nm10115388	nm10115388	nm10115398,nm10115401,nm10115396,nm10115402
8986808	Monstri.	116	Drama	nm2278406	nm2278406	nm8073251,nm1533950,nm2308578,nm0667904
8987544	Los adoptantes	105	Comedy	nm0319772	nm0310747,nm0319772	nm0313064,nm1041596,nm3889089,nm2109624
8987558	South Mountain	82	Drama	nm0112668	nm0112668	nm0051104,nm0169753,nm3111742,nm1540620
8988748	Diecisiete	99	Drama	nm0998110	nm0998110,nm1142839	nm3696013,nm8039776,nm0179694,nm3188127
8989416	Gam Cam Grrl	111	Comedy	nm0320697	nm0320697	nm10117490,nm3381855,nm0121582,nm3864243
8991322	Miseongnyeon	96	Drama	nm2412823	nm2412823,nm10836556	nm3673840,nm0947514,nm6020024,nm9478570,nm11166582,nm10222635
8991338	Marked for Trade	60	Crime	nm9513258	nm9513258	nm10118269,nm10138789,nm5927985,nm10118271,nm10118255,nm10118261,nm10118270,nm9145239,nm10118267
8991564	Jigoku Shôjo	107	Fantasy	nm1823283	nm1823283	nm4811720,nm6119056,nm6160675,nm2938232,nm0549457,nm10030720,nm1845696,nm8028172
8991794	Derelict	88	Action	nm0962785	nm0962785	nm5947739,nm1836873,nm8220451,nm2373418
8992390	Le dindon	85	Comedy	nm0504267	nm8166889,nm0275492,nm0302916,nm0504267	nm0200702,nm0302916,nm1745743,nm5585713
8992486	Threeway	90	Comedy	nm10007810	nm10007810,nm5497730	nm5497730,nm5276621,nm3642644,nm4818835
8992946	Cargo	119	Fantasy	nm6814179	nm10119349	nm8044390,nm0534852,nm5750828,nm4975360
8994490	Indulgence	90	Drama	nm3885285	nm7308376	nm7308376,nm2518469,nm0302466,nm8235843
8995218	Z	83	Horror	nm3417134	nm3417134,nm4017355	nm0870535,nm4810527,nm1556638,nm3048050
8995862	The Night of the Beast	70	Comedy	nm3707864	nm3840957,nm3707864	nm11344882
8996254	The Light	85	Horror	nm7122973	nm7122973	nm10120699,nm10120704,nm10120706,nm10120705
8997036	The Adventure of T.P. Man and Flusher	120	Drama	nm9409952	nm9409952	nm5635882,nm9420613,nm8767522,nm9420620
8997078	Haole	72	Drama	nm1701269,nm10121209	nm10121200	nm7842229,nm3752333,nm4394634,nm11180934,nm5354604
8997108	Marty's Shadow	71	Drama	nm10121226,nm3318444	nm0196745	nm2639414,nm1573531,nm10121228,nm4440308
8997134	After She Wakes	78	Horror	nm4915187	nm4915187	nm9991306,nm0328806,nm2068832,nm5356118
8997180	The Antenna	115	Horror	nm10121252	nm10121252	nm1320929,nm7810811,nm2516304,nm4275384,nm3684484,nm7531421,nm1926165
8997186	Recreational Activities	71	Comedy	nm1719224	nm1719224	nm0304097,nm2028782,nm3146424,nm10121257
8997246	Silhouette	98	Drama	nm5019592	nm5019592	nm7052215,nm3193631,nm10121268,nm10121275,nm10121273,nm4584151,nm8518331,nm10121274
8998600	The Hacks	98	Drama	nm1715598	nm1715598	nm0177970,nm0186117,nm0401132,nm0005276
8998610	The Psychics	75	Drama	nm3658293	nm3658293	nm4579236,nm10121652,nm1856563,nm4704198
8998752	Vanilla	87	Comedy	nm3534052	nm3534052	nm3534052,nm8891671,nm1778103,nm6994454
8999494	Luz	84	Sci-Fi	nm10122033	nm10122033	nm11131777,nm11131775,nm11131776,nm2571418
8999892	Dumpster Fire: A Time Of Current Times	108	Comedy	nm10122247	nm10122247,nm10122246	nm10122247,nm10122246
9000084	Poser	88	Crime	nm10122453	\N	nm2376882
9000224	The Assistant	87	Drama	nm3317268	nm3317268	nm3400186,nm0532193,nm4689170,nm8109082
9000302	Perempuan Tanah Jahanam	106	Drama	nm1322135	nm1322135	nm4620730,nm2523085,nm6440770,nm0354604
9000388	Tottaa Pataaka Item Maal	107	Drama	nm3745186	\N	nm9465525,nm8129924,nm4852210,nm7022514,nm3492981,nm6245206
9000454	Lamento	110	Drama	nm10122799,nm3247136	nm3247136	nm0723142,nm3100875,nm4240500,nm2667729
9000466	Inner City Rats	81	Action	nm9378766	nm9378766	nm10169618,nm8971326,nm9250464,nm8560749,nm10022299,nm3896964,nm7872531,nm6406794
9004380	These Birds Don't Fly South in the Winter	118	Drama	nm10124401	nm10124401	nm0015488,nm2196179,nm10124551,nm7072377
9004516	Zoo Wars 2	84	Animation	nm5643041,nm9909259	nm1802130	nm8337120,nm10051374,nm8125065,nm10051372,nm10128863
9005662	Excursion	85	Mystery	nm10125154	nm7590966,nm10125154	nm5940165,nm7477249,nm10212237,nm3156670
9006968	Cleavers: Killer Clowns	93	Horror	nm3262576	\N	nm6979445,nm4668882,nm10125845,nm9941504,nm8954274,nm6959305,nm7904264,nm1687058
9008968	Ulta	123	Comedy	nm10126245	\N	nm7848050,nm6995220,nm5573564,nm3542089
9009056	Ksatria	95	Action	nm6596449	nm10639120,nm6596449	nm9892596,nm0440879,nm9581530,nm10692147
9010522	Aamis	107	Drama	nm4769297	nm4769297	nm10127184,nm10127183,nm10127185,nm10662474
9010588	El deseo de Ana	79	Drama	nm4667340	nm4667340,nm2182980	nm1354220,nm9643035,nm9324006,nm8438061
9010668	Konomichi	104	\N	nm0765767	nm4940865	nm0559647,nm1184283,nm0352601,nm1232925,nm3773453,nm0557904,nm2614548
9010802	Si yo fuera rico	98	Comedy	nm0273208	nm1409606,nm0273208,nm2238722	nm1073929,nm1411610,nm0844983,nm2379685
9010832	Ormayil Oru Shishiram	133	Family	nm9211316	nm10127524,nm10127523,nm10253089	nm0039596,nm10130126,nm10127522,nm1411548
9010900	Boi	110	Mystery	nm10191835	nm10191835	nm0991993,nm1190847,nm0659373,nm3157631
9011040	Masters of Love	85	Comedy	nm4928677	nm4928677	nm0012233,nm1832023,nm11115415,nm2318528
9011130	Kalki	141	Action	nm3836680	nm3836680,nm10127832	nm5732707,nm7917727,nm1955570,nm6649988
9012782	Different Worlds	116	Romance	nm9284390,nm0741893	nm9284389,nm10062573	nm2902884,nm10062574,nm10583916,nm10583915
9013004	Text Messages from the Universe	62	Drama	nm3700775	nm3700775	nm3700775,nm8282016,nm6457928,nm3801963
9013982	Brainy Bubbly Bug Buddies 3	82	Animation	nm5694753	nm9173198,nm6110786	nm2304106,nm5694997,nm5694766
9015172	Mark's Diary	75	Drama	nm5645954	nm5645954,nm7714807	nm1197173,nm7714807,nm7080494,nm10130066
9015188	Bumperkleef	85	Comedy	nm0187834	nm0187834	nm0819165,nm0679366,nm4317523,nm6414626
9015746	Kölcsönlakás	95	Comedy	nm0229957,nm0347882	nm0124402,nm0152416,nm0177774	nm1036301,nm1204932,nm1394293,nm2983614
9016016	Saint Frances	106	Comedy	nm3930165	nm3643779	nm3643779,nm2725075,nm6042749,nm3261248
9016026	War Photographer	75	Biography	nm1567009	\N	nm10893701,nm10893694,nm1535031,nm10893695
9016540	Refúgio 2099	98	Action	nm6157331	nm6157331	nm6157331,nm9070663,nm6579855,nm9214763
9016974	Synchronic	96	Drama	nm1918140,nm1823264	nm1918140	nm1946193,nm1107001,nm1051221,nm3304678
9017246	Harpiks	92	Thriller	nm2281917	nm0360694,nm11177560	nm2963019,nm0344894,nm10166865,nm0639152
9018916	Jangsa-ri 9.15	104	Action	nm0477041	nm6171340,nm2205012,nm1318193	nm1083271,nm0247040,nm4889121,nm7052088
9019312	Ai Uta: Yakusoku no Nakuhito	126	Drama	nm2549243	nm5994531	nm1491167,nm8435773,nm7308188,nm1157364,nm0620421,nm2104632
9019352	No manches Frida 2	102	Comedy	nm1818121	nm2180936,nm0844887,nm10131965	nm1172285,nm1410318,nm0134686,nm1299147
9020536	Ejen Ali: The Movie	97	Action	nm5728875	nm9607401,nm9607398,nm9607400,nm9607397,nm10132570,nm9607402,nm5728875	nm8587144,nm11095002,nm11095009,nm11095003
9020768	Day and Night	134	Drama	nm5706837	\N	nm5156588,nm1912546,nm0027942,nm4423685,nm5782851,nm1966361
9021092	Mr. Majnu	145	Romance	nm4951006	nm4951006,nm9568188,nm5446867	nm1366335,nm8490426,nm5728907,nm4204414
9021234	The Legend of 5 Mile Cave	90	Western	nm3636519	nm1046566,nm0794687	nm0000284,nm0838911,nm1489978,nm3880523
9021242	Nashibvaan	128	Drama	nm4428274	nm4428274,nm3446973,nm10459935	nm6219447,nm4285133,nm10459848,nm4305830
9023136	Haingosoa	73	Drama	nm0431040	nm0431040,nm1122582,nm5604464	nm11380293,nm11380292,nm11380294
9023744	Jeune Juliette	97	Comedy	nm3503229	nm3503229	nm4637265,nm8509337,nm2404077,nm10133915
9024106	Unplanned	109	Biography	nm0465484,nm0813301	nm7432792,nm0465484,nm0813301	nm5123098,nm5618577,nm0478750,nm5237225
9024378	The Husband	87	Thriller	nm0186963	nm0019665	nm1404137,nm8761172,nm1436209,nm5353763
9024646	Say I Love You	106	Drama	nm1857470	nm10134824,nm3015321	nm2681362,nm2700522,nm4775413,nm10134821,nm9413181,nm6355882
9024814	Drama Meets Vengeance	72	Comedy	nm9973815	nm6705480,nm9973815,nm9919148	nm8779981,nm9524336,nm8451466,nm7292115
9024986	Prazdnik	74	Comedy	nm5114739	nm5114739	nm1067373,nm1461130,nm6935076,nm3577079
9026184	Girl on the Third Floor	93	Horror	nm1705857	nm0351772,nm7036663,nm3951225,nm1705857	nm1516006,nm0242654,nm4834072,nm2233462
9026524	Bliss	80	Horror	nm3976308	nm3976308	nm2267725,nm3280250,nm1973422,nm1693690
9026772	Genitori quasi perfetti	93	Comedy	nm5136779	nm10383310,nm5136201	nm2063290,nm0129227,nm1301997,nm3320209
9028218	Klassikokkutulek 3: Ristiisad	90	Comedy	nm0897433	nm1307222,nm1735344,nm0580795	nm1874029,nm1046050,nm2159108,nm2280424
9028522	White on White	100	Drama	nm1851321	nm1851321,nm6150059	nm0998846,nm0994272,nm2660104,nm5696207
